Id,Type,AccidentDt,Paid,EventDt,AccidentYr,EventYr,MovementDelay
7685,1,2012-11,1833.0,2015-09,2012,2015,3
13625,6,2014-05,1477.0,2015-09,2014,2015,1
14111,4,2014-05,1000.0,2015-09,2014,2015,1
18996,1,2015-03,2077.0,2015-09,2015,2015,0
14492,1,2014-10,5147.0,2015-09,2014,2015,1
18912,5,2015-05,281.0,2015-09,2015,2015,0
19807,4,2013-10,151.0,2015-09,2013,2015,2
9690,4,2013-10,3000.0,2015-09,2013,2015,2
17587,1,2015-01,527.0,2015-09,2015,2015,0
14726,5,2014-03,1710.0,2015-09,2014,2015,1
16495,1,2014-10,1141.0,2015-09,2014,2015,1
4816,5,2013-02,932.0,2015-09,2013,2015,2
18354,4,2015-03,6158.0,2015-09,2015,2015,0
10483,5,2014-01,0.0,2015-09,2014,2015,1
15463,4,2014-03,1269.0,2015-09,2014,2015,1
16482,4,2013-01,1489.0,2015-09,2013,2015,2
12580,5,2013-03,3116.0,2015-09,2013,2015,2
17878,5,2015-02,12636.0,2015-09,2015,2015,0
18347,1,2014-01,1806.0,2015-09,2014,2015,1
15482,6,2014-09,11836.0,2015-09,2014,2015,1
218,4,2012-01,6945.0,2015-09,2012,2015,3
18335,1,2014-10,1000.0,2015-09,2014,2015,1
12564,1,2012-12,6100.0,2015-09,2012,2015,3
191,4,2012-02,3000.0,2015-09,2012,2015,3
11596,6,2013-10,1213.0,2015-09,2013,2015,2
17881,6,2015-04,8425.0,2015-09,2015,2015,0
11601,1,2014-04,7028.0,2015-09,2014,2015,1
12560,5,2014-06,7482.0,2015-09,2014,2015,1
15497,4,2014-12,3997.0,2015-09,2014,2015,1
6632,1,2012-03,2724.0,2015-09,2012,2015,3
6633,1,2012-08,8730.0,2015-09,2012,2015,3
15449,4,2014-08,4103.0,2015-09,2014,2015,1
291,6,2012-01,5748.0,2015-09,2012,2015,3
12638,4,2014-06,2574.0,2015-09,2014,2015,1
4716,1,2012-11,0.0,2015-09,2012,2015,3
12635,2,2014-05,66884.0,2015-09,2014,2015,1
17871,6,2015-01,6370.0,2015-09,2015,2015,0
19440,6,2014-04,450.0,2015-09,2014,2015,1
11549,4,2014-04,6108.0,2015-09,2014,2015,1
12624,6,2014-02,1437.0,2015-09,2014,2015,1
16511,1,2013-12,5349.0,2015-09,2013,2015,2
16509,6,2014-09,1000.0,2015-09,2014,2015,1
15500,5,2014-11,4646.0,2015-09,2014,2015,1
15419,1,2014-04,4018.0,2015-09,2014,2015,1
18370,1,2015-02,547.0,2015-09,2015,2015,0
4778,1,2012-05,3990.0,2015-09,2012,2015,3
15422,1,2014-11,2770.0,2015-09,2014,2015,1
12598,4,2012-12,2456.0,2015-09,2012,2015,3
11563,5,2013-06,3000.0,2015-09,2013,2015,2
18365,6,2015-01,446.0,2015-09,2015,2015,0
12596,2,2014-01,8034.0,2015-09,2014,2015,1
17875,2,2015-03,17135.0,2015-09,2015,2015,0
18362,5,2015-05,3999.0,2015-09,2015,2015,0
16507,5,2015-02,16443.0,2015-09,2015,2015,0
6701,6,2012-11,7626.0,2015-09,2012,2015,3
6554,6,2012-10,3820.0,2015-09,2012,2015,3
12552,1,2014-04,2000.0,2015-09,2014,2015,1
19479,6,2014-11,97.0,2015-09,2014,2015,1
16414,1,2015-01,1726.0,2015-09,2015,2015,0
16409,6,2014-06,7685.0,2015-09,2014,2015,1
18292,6,2015-03,3197.0,2015-09,2015,2015,0
11657,1,2014-03,2541.0,2015-09,2014,2015,1
15564,1,2014-12,2892.0,2015-09,2014,2015,1
6439,3,2013-05,6636.0,2015-09,2013,2015,2
18290,5,2015-05,5804.0,2015-09,2015,2015,0
18286,3,2014-11,12667.0,2015-09,2014,2015,1
19485,4,2015-03,1287.0,2015-09,2015,2015,0
18284,1,2015-05,653.0,2015-09,2015,2015,0
5004,2,2013-01,2536.0,2015-09,2013,2015,2
15572,1,2014-04,1443.0,2015-09,2014,2015,1
18278,5,2015-05,7120.0,2015-09,2015,2015,0
18272,2,2014-11,11523.0,2015-09,2014,2015,1
12462,4,2014-05,1000.0,2015-09,2014,2015,1
15578,2,2014-10,10000.0,2015-09,2014,2015,1
8563,1,2013-09,5525.0,2015-09,2013,2015,2
16399,1,2014-06,5114.0,2015-09,2014,2015,1
12496,4,2014-05,5000.0,2015-09,2014,2015,1
16418,4,2015-01,2000.0,2015-09,2015,2015,0
6463,5,2012-07,1652.0,2015-09,2012,2015,3
4921,1,2012-08,5630.0,2015-09,2012,2015,3
11604,2,2014-03,1557.0,2015-09,2014,2015,1
12550,1,2013-10,1578.0,2015-09,2013,2015,2
15503,6,2014-03,3617.0,2015-09,2014,2015,1
18327,5,2015-01,2534.0,2015-09,2015,2015,0
12543,3,2014-05,0.0,2015-09,2014,2015,1
8537,2,2012-07,27470.0,2015-09,2012,2015,3
10165,6,2013-07,3687.0,2015-09,2013,2015,2
11618,1,2013-11,11251.0,2015-09,2013,2015,2
11624,1,2014-04,10429.0,2015-09,2014,2015,1
12554,4,2013-07,2952.0,2015-09,2013,2015,2
16444,2,2014-12,8637.0,2015-09,2014,2015,1
8988,1,2013-10,2274.0,2015-09,2013,2015,2
12525,1,2014-01,1308.0,2015-09,2014,2015,1
8547,5,2013-05,1046.0,2015-09,2013,2015,2
12518,6,2013-08,4262.0,2015-09,2013,2015,2
4903,1,2012-07,3024.0,2015-09,2012,2015,3
16430,2,2014-11,61242.0,2015-09,2014,2015,1
15541,1,2014-05,775.0,2015-09,2014,2015,1
8551,2,2013-10,28803.0,2015-09,2013,2015,2
18300,4,2013-09,2045.0,2015-09,2013,2015,2
12527,1,2014-04,2457.0,2015-09,2014,2015,1
15389,4,2014-11,3587.0,2015-09,2014,2015,1
15377,4,2014-11,1077.0,2015-09,2014,2015,1
4681,2,2012-11,8441.0,2015-09,2012,2015,3
4381,2,2013-01,0.0,2015-09,2013,2015,2
12822,6,2014-05,1601.0,2015-09,2014,2015,1
17833,3,2015-04,3376.0,2015-09,2015,2015,0
16645,1,2014-09,2191.0,2015-09,2014,2015,1
15219,4,2014-11,2644.0,2015-09,2014,2015,1
11449,1,2014-01,3109.0,2015-09,2014,2015,1
6847,3,2013-07,3036.0,2015-09,2013,2015,2
15232,1,2012-07,2182.0,2015-09,2012,2015,3
17836,5,2015-01,1449.0,2015-09,2015,2015,0
9114,2,2013-09,8504.0,2015-09,2013,2015,2
12805,1,2014-04,4750.0,2015-09,2014,2015,1
11452,2,2014-04,0.0,2015-09,2014,2015,1
18445,4,2013-08,1151.0,2015-09,2013,2015,2
19716,2,2015-05,101288.0,2015-09,2015,2015,0
15242,2,2014-05,662.0,2015-09,2014,2015,1
16629,1,2014-11,8335.0,2015-09,2014,2015,1
15251,1,2014-09,1510.0,2015-09,2014,2015,1
15258,5,2013-02,1224.0,2015-09,2013,2015,2
15262,6,2014-11,7359.0,2015-09,2014,2015,1
8480,5,2013-03,2040.0,2015-09,2013,2015,2
18456,2,2015-05,641.0,2015-09,2015,2015,0
4372,4,2012-09,5069.0,2015-09,2012,2015,3
19399,6,2014-08,4776.0,2015-09,2014,2015,1
19386,2,2015-06,4387.0,2015-09,2015,2015,0
8446,4,2013-05,7993.0,2015-09,2013,2015,2
11398,2,2014-01,23317.0,2015-09,2014,2015,1
16684,4,2013-06,3799.0,2015-09,2013,2015,2
16681,1,2014-12,2000.0,2015-09,2014,2015,1
19391,4,2015-06,360.0,2015-09,2015,2015,0
12864,3,2012-06,1551.0,2015-09,2012,2015,3
18468,1,2013-12,1507.0,2015-09,2013,2015,2
17830,1,2015-04,0.0,2015-09,2015,2015,0
15269,3,2014-11,2160.0,2015-09,2014,2015,1
15181,4,2014-11,1522.0,2015-09,2014,2015,1
17832,3,2015-03,19658.0,2015-09,2015,2015,0
10060,1,2013-11,2745.0,2015-09,2013,2015,2
12849,4,2014-03,11284.0,2015-09,2014,2015,1
16661,1,2014-02,1429.0,2015-09,2014,2015,1
15191,4,2014-07,1562.0,2015-09,2014,2015,1
12841,1,2013-07,2469.0,2015-09,2013,2015,2
15195,5,2013-09,10889.0,2015-09,2013,2015,2
16654,4,2015-02,1000.0,2015-09,2015,2015,0
6872,6,2013-05,9593.0,2015-09,2013,2015,2
16662,1,2014-03,2000.0,2015-09,2014,2015,1
16620,6,2014-11,1000.0,2015-09,2014,2015,1
8490,2,2013-07,2789.0,2015-09,2013,2015,2
12767,5,2014-06,3712.0,2015-09,2014,2015,1
12698,6,2014-06,2038.0,2015-09,2014,2015,1
11505,4,2014-01,6790.0,2015-09,2014,2015,1
10120,2,2014-01,5686.0,2015-09,2014,2015,1
16568,3,2015-02,675.0,2015-09,2015,2015,0
16561,6,2014-08,2216.0,2015-09,2014,2015,1
18399,1,2014-08,1634.0,2015-09,2014,2015,1
9058,1,2013-11,2556.0,2015-09,2013,2015,2
12674,1,2014-06,7123.0,2015-09,2014,2015,1
15357,5,2014-05,1369.0,2015-09,2014,2015,1
16573,4,2015-01,1664.0,2015-09,2015,2015,0
18390,2,2014-12,1973.0,2015-09,2014,2015,1
15360,5,2014-05,4097.0,2015-09,2014,2015,1
4676,6,2012-09,2000.0,2015-09,2012,2015,3
17868,1,2015-04,2000.0,2015-09,2015,2015,0
16548,6,2014-10,545.0,2015-09,2014,2015,1
11524,2,2014-01,67115.0,2015-09,2014,2015,1
4680,2,2012-08,1396.0,2015-09,2012,2015,3
6716,1,2013-06,7130.0,2015-09,2013,2015,2
12653,4,2014-06,1019.0,2015-09,2014,2015,1
12652,4,2014-05,10606.0,2015-09,2014,2015,1
8498,6,2012-08,2509.0,2015-09,2012,2015,3
19496,1,2015-03,116.0,2015-09,2015,2015,0
20335,4,2014-10,284.0,2015-09,2014,2015,1
16583,4,2014-10,3648.0,2015-09,2014,2015,1
18433,4,2015-05,455.0,2015-09,2015,2015,0
9087,5,2013-01,36019.0,2015-09,2013,2015,2
15274,6,2013-10,0.0,2015-09,2013,2015,2
4542,1,2012-11,6234.0,2015-09,2012,2015,3
4567,1,2012-11,8137.0,2015-09,2012,2015,3
11478,1,2014-03,2293.0,2015-09,2014,2015,1
17847,1,2014-06,1394.0,2015-09,2014,2015,1
12753,1,2014-05,1560.0,2015-09,2014,2015,1
15279,1,2014-10,5973.0,2015-09,2014,2015,1
15320,4,2014-03,2419.0,2015-09,2014,2015,1
6767,2,2013-06,2000.0,2015-09,2013,2015,2
12738,1,2014-05,5524.0,2015-09,2014,2015,1
16611,4,2014-10,1000.0,2015-09,2014,2015,1
17856,5,2014-04,669.0,2015-09,2014,2015,1
12729,4,2014-06,5847.0,2015-09,2014,2015,1
16607,1,2013-05,2294.0,2015-09,2013,2015,2
18419,5,2014-07,688.0,2015-09,2014,2015,1
11495,1,2013-12,2000.0,2015-09,2013,2015,2
17858,5,2015-03,722.0,2015-09,2015,2015,0
19422,5,2015-06,539.0,2015-09,2015,2015,0
12740,3,2013-10,2062.0,2015-09,2013,2015,2
5023,4,2012-03,6356.0,2015-09,2012,2015,3
16389,6,2014-11,1263.0,2015-09,2014,2015,1
12442,1,2014-04,1331.0,2015-09,2014,2015,1
11895,2,2014-01,1338.0,2015-09,2014,2015,1
15889,4,2015-01,1599.0,2015-09,2015,2015,0
6067,1,2013-05,11934.0,2015-09,2013,2015,2
6064,1,2013-01,2161.0,2015-09,2013,2015,2
18095,1,2014-06,470.0,2015-09,2014,2015,1
15910,1,2014-10,2000.0,2015-09,2014,2015,1
11901,4,2014-05,0.0,2015-09,2014,2015,1
5704,1,2013-01,0.0,2015-09,2013,2015,2
19627,4,2015-05,560.0,2015-09,2015,2015,0
15919,4,2014-05,1000.0,2015-09,2014,2015,1
15920,4,2014-09,4655.0,2015-09,2014,2015,1
6021,5,2013-02,3000.0,2015-09,2013,2015,2
15929,1,2014-08,3156.0,2015-09,2014,2015,1
19588,6,2014-12,1365.0,2015-09,2014,2015,1
12072,1,2014-04,3532.0,2015-09,2014,2015,1
16098,1,2013-11,370.0,2015-09,2013,2015,2
16097,6,2014-09,7029.0,2015-09,2014,2015,1
12071,1,2014-01,9075.0,2015-09,2014,2015,1
11918,3,2014-01,-8717.0,2015-09,2014,2015,1
17988,5,2015-04,456.0,2015-09,2015,2015,0
19640,4,2013-12,16.0,2015-09,2013,2015,2
15885,4,2014-02,1341.0,2015-09,2014,2015,1
5673,2,2013-05,20071.0,2015-09,2013,2015,2
17969,6,2013-04,2412.0,2015-09,2013,2015,2
16182,1,2014-08,7221.0,2015-09,2014,2015,1
15813,4,2014-09,1121.0,2015-09,2014,2015,1
11846,6,2014-05,2038.0,2015-09,2014,2015,1
16173,4,2014-11,1185.0,2015-09,2014,2015,1
8822,1,2013-09,7774.0,2015-09,2013,2015,2
11850,1,2014-03,2446.0,2015-09,2014,2015,1
15819,6,2014-03,4424.0,2015-09,2014,2015,1
15822,6,2014-07,3034.0,2015-09,2014,2015,1
8682,1,2013-08,3820.0,2015-09,2013,2015,2
18120,1,2014-12,684.0,2015-09,2014,2015,1
16156,2,2014-11,7538.0,2015-09,2014,2015,1
12157,1,2014-04,1535.0,2015-09,2014,2015,1
16152,1,2014-10,10000.0,2015-09,2014,2015,1
19573,4,2013-11,159.0,2015-09,2013,2015,2
17977,1,2015-04,6939.0,2015-09,2015,2015,0
15868,5,2014-06,7325.0,2015-09,2014,2015,1
16143,2,2014-12,9175.0,2015-09,2014,2015,1
19642,4,2015-05,621.0,2015-09,2015,2015,0
19582,1,2015-04,308.0,2015-09,2015,2015,0
11855,2,2014-05,15378.0,2015-09,2014,2015,1
10326,6,2014-01,8766.0,2015-09,2014,2015,1
18074,6,2015-05,2147.0,2015-09,2015,2015,0
6012,3,2013-05,1245.0,2015-09,2013,2015,2
15993,1,2014-09,4459.0,2015-09,2014,2015,1
16055,4,2015-01,1765.0,2015-09,2015,2015,0
12020,6,2014-01,2737.0,2015-09,2014,2015,1
16054,4,2014-12,1272.0,2015-09,2014,2015,1
10370,2,2013-10,3059.0,2015-09,2013,2015,2
19604,6,2015-07,81.0,2015-09,2015,2015,0
18024,4,2015-04,1325.0,2015-09,2015,2015,0
16050,4,2014-07,2489.0,2015-09,2014,2015,1
16046,1,2014-11,1264.0,2015-09,2014,2015,1
16057,5,2015-01,918.0,2015-09,2015,2015,0
18027,5,2015-01,2586.0,2015-09,2015,2015,0
16013,2,2014-12,22622.0,2015-09,2014,2015,1
16016,4,2014-03,781.0,2015-09,2014,2015,1
19607,1,2015-05,3942.0,2015-09,2015,2015,0
19614,5,2015-03,1860.0,2015-09,2015,2015,0
16040,1,2014-03,1000.0,2015-09,2014,2015,1
18034,6,2014-12,538.0,2015-09,2014,2015,1
19619,1,2015-02,2149.0,2015-09,2015,2015,0
18029,5,2015-03,7548.0,2015-09,2015,2015,0
16025,5,2014-12,762.0,2015-09,2014,2015,1
16009,1,2013-08,2544.0,2015-09,2013,2015,2
12194,1,2014-01,11898.0,2015-09,2014,2015,1
11952,2,2013-01,5248.0,2015-09,2013,2015,2
15983,4,2015-01,2420.0,2015-09,2015,2015,0
18073,6,2014-12,5611.0,2015-09,2014,2015,1
12061,2,2014-03,1476.0,2015-09,2014,2015,1
10329,1,2013-08,2354.0,2015-09,2013,2015,2
15952,4,2013-01,1652.0,2015-09,2013,2015,2
12057,1,2014-04,3055.0,2015-09,2014,2015,1
5758,3,2013-03,6757.0,2015-09,2013,2015,2
18072,6,2014-10,3008.0,2015-09,2014,2015,1
10333,1,2014-02,9105.0,2015-09,2014,2015,1
19594,3,2014-11,2539.0,2015-09,2014,2015,1
15986,6,2012-08,5504.0,2015-09,2012,2015,3
19597,4,2014-09,198.0,2015-09,2014,2015,1
16068,4,2014-11,569.0,2015-09,2014,2015,1
12040,1,2014-05,12538.0,2015-09,2014,2015,1
10344,1,2013-12,5290.0,2015-09,2013,2015,2
18059,1,2014-09,684.0,2015-09,2014,2015,1
15971,1,2014-05,4612.0,2015-09,2014,2015,1
15973,1,2014-10,2189.0,2015-09,2014,2015,1
5999,2,2013-01,1023.0,2015-09,2013,2015,2
18056,6,2015-05,5681.0,2015-09,2015,2015,0
15982,4,2014-09,5022.0,2015-09,2014,2015,1
15961,5,2014-12,1922.0,2015-09,2014,2015,1
19385,1,2015-03,319.0,2015-09,2015,2015,0
17966,5,2015-03,3244.0,2015-09,2015,2015,0
15790,1,2014-12,2721.0,2015-09,2014,2015,1
6328,5,2012-11,13840.0,2015-09,2012,2015,3
17922,1,2012-12,3044.0,2015-09,2012,2015,3
5153,5,2013-01,0.0,2015-09,2013,2015,2
11723,2,2014-03,10897.0,2015-09,2014,2015,1
15660,1,2014-04,705.0,2015-09,2014,2015,1
12370,1,2014-04,1000.0,2015-09,2014,2015,1
18219,1,2014-01,532.0,2015-09,2014,2015,1
10438,1,2013-09,0.0,2015-09,2013,2015,2
16303,5,2015-01,1359.0,2015-09,2015,2015,0
5182,4,2013-03,4655.0,2015-09,2013,2015,2
15663,3,2014-05,2221.0,2015-09,2014,2015,1
17930,4,2014-09,1033.0,2015-09,2014,2015,1
19521,5,2015-02,1200.0,2015-09,2015,2015,0
5213,6,2013-03,7118.0,2015-09,2013,2015,2
18205,2,2015-04,727.0,2015-09,2015,2015,0
5222,4,2012-11,1536.0,2015-09,2012,2015,3
16296,4,2013-10,1179.0,2015-09,2013,2015,2
5228,5,2013-01,8823.0,2015-09,2013,2015,2
8599,4,2012-04,3494.0,2015-09,2012,2015,3
16326,1,2014-06,5181.0,2015-09,2014,2015,1
19513,1,2014-04,2545.0,2015-09,2014,2015,1
15655,6,2014-07,441.0,2015-09,2014,2015,1
5141,1,2013-03,5000.0,2015-09,2013,2015,2
11685,1,2014-04,1563.0,2015-09,2014,2015,1
12440,1,2013-10,5000.0,2015-09,2013,2015,2
18247,4,2015-05,3687.0,2015-09,2015,2015,0
15606,1,2014-04,2000.0,2015-09,2014,2015,1
17916,4,2015-04,2344.0,2015-09,2015,2015,0
15608,1,2014-09,1472.0,2015-09,2014,2015,1
12429,1,2014-05,1359.0,2015-09,2014,2015,1
15613,3,2014-05,2426.0,2015-09,2014,2015,1
17918,5,2015-04,8509.0,2015-09,2015,2015,0
17933,5,2014-04,551.0,2015-09,2014,2015,1
16378,1,2014-12,1768.0,2015-09,2014,2015,1
12421,5,2013-03,1126.0,2015-09,2013,2015,2
16365,1,2015-01,1553.0,2015-09,2015,2015,0
6364,4,2013-06,9350.0,2015-09,2013,2015,2
6363,4,2013-05,1822.0,2015-09,2013,2015,2
12414,2,2014-05,398.0,2015-09,2014,2015,1
5077,5,2013-02,829.0,2015-09,2013,2015,2
16356,5,2014-09,704.0,2015-09,2014,2015,1
8937,2,2012-10,14044.0,2015-09,2012,2015,3
16342,4,2015-01,2175.0,2015-09,2015,2015,0
12423,5,2014-04,4465.0,2015-09,2014,2015,1
11747,1,2012-12,2106.0,2015-09,2012,2015,3
16287,1,2014-09,3224.0,2015-09,2014,2015,1
16279,4,2014-03,785.0,2015-09,2014,2015,1
16234,6,2013-04,545.0,2015-09,2013,2015,2
16232,5,2014-07,1729.0,2015-09,2014,2015,1
6180,4,2012-12,7594.0,2015-09,2012,2015,3
12257,5,2014-02,817.0,2015-09,2014,2015,1
10422,1,2013-09,4239.0,2015-09,2013,2015,2
10421,1,2013-09,1905.0,2015-09,2013,2015,2
16222,1,2014-06,2421.0,2015-09,2014,2015,1
15745,1,2014-04,1000.0,2015-09,2014,2015,1
18157,6,2014-12,8073.0,2015-09,2014,2015,1
19541,6,2015-07,257.0,2015-09,2015,2015,0
18156,6,2012-12,1443.0,2015-09,2012,2015,3
18149,4,2014-09,1676.0,2015-09,2014,2015,1
18148,2,2015-03,14504.0,2015-09,2015,2015,0
12216,4,2013-09,1652.0,2015-09,2013,2015,2
16202,1,2014-11,2655.0,2015-09,2014,2015,1
16199,1,2013-10,2285.0,2015-09,2013,2015,2
5457,1,2012-12,5000.0,2015-09,2012,2015,3
16198,6,2014-12,485.0,2015-09,2014,2015,1
15781,6,2014-11,380.0,2015-09,2014,2015,1
6160,2,2013-02,704.0,2015-09,2013,2015,2
19650,6,2015-04,2160.0,2015-09,2015,2015,0
15791,2,2014-12,28650.0,2015-09,2014,2015,1
11784,1,2014-01,2471.0,2015-09,2014,2015,1
15724,6,2014-07,13170.0,2015-09,2014,2015,1
11756,4,2014-03,5627.0,2015-09,2014,2015,1
12333,6,2013-10,3000.0,2015-09,2013,2015,2
15681,1,2014-04,1052.0,2015-09,2014,2015,1
8601,4,2013-05,2290.0,2015-09,2013,2015,2
19524,1,2014-09,2143.0,2015-09,2014,2015,1
19527,1,2015-07,151.0,2015-09,2015,2015,0
8884,6,2013-08,4031.0,2015-09,2013,2015,2
16270,1,2014-12,2400.0,2015-09,2014,2015,1
19529,3,2015-05,948.0,2015-09,2015,2015,0
16241,1,2014-09,2000.0,2015-09,2014,2015,1
19535,5,2014-05,1066.0,2015-09,2014,2015,1
16269,1,2014-11,1168.0,2015-09,2014,2015,1
15712,1,2014-05,2487.0,2015-09,2014,2015,1
12290,4,2013-12,4598.0,2015-09,2013,2015,2
16257,1,2014-11,5062.0,2015-09,2014,2015,1
15721,4,2014-12,1943.0,2015-09,2014,2015,1
17944,1,2015-04,5141.0,2015-09,2015,2015,0
19540,6,2014-12,160.0,2015-09,2014,2015,1
16242,1,2014-11,5204.0,2015-09,2014,2015,1
12268,3,2014-04,11356.0,2015-09,2014,2015,1
12308,1,2014-05,13623.0,2015-09,2014,2015,1
19728,1,2014-10,370.0,2015-09,2014,2015,1
18386,1,2013-01,2016.0,2015-09,2013,2015,2
12890,4,2014-05,3570.0,2015-09,2014,2015,1
11152,3,2014-01,1636.0,2015-09,2014,2015,1
16935,4,2014-05,1830.0,2015-09,2014,2015,1
11315,1,2014-04,6813.0,2015-09,2014,2015,1
13017,4,2014-06,2039.0,2015-09,2014,2015,1
16773,2,2015-02,15506.0,2015-09,2015,2015,0
11313,1,2014-02,2353.0,2015-09,2014,2015,1
18520,1,2014-12,5189.0,2015-09,2014,2015,1
16776,4,2014-11,1033.0,2015-09,2014,2015,1
7288,2,2013-08,49467.0,2015-09,2013,2015,2
17804,4,2014-12,1322.0,2015-09,2014,2015,1
14790,2,2014-09,820.0,2015-09,2014,2015,1
13138,4,2014-06,1726.0,2015-09,2014,2015,1
15022,6,2014-11,3000.0,2015-09,2014,2015,1
13313,4,2014-04,4547.0,2015-09,2014,2015,1
9211,3,2013-11,4008.0,2015-09,2013,2015,2
18521,1,2014-12,1456.0,2015-09,2014,2015,1
755,4,2012-01,8555.0,2015-09,2012,2015,3
14793,4,2014-09,652.0,2015-09,2014,2015,1
4052,1,2012-12,8928.0,2015-09,2012,2015,3
14795,4,2014-10,6741.0,2015-09,2014,2015,1
18602,6,2014-09,522.0,2015-09,2014,2015,1
10002,1,2013-08,1478.0,2015-09,2013,2015,2
4081,6,2012-06,5639.0,2015-09,2012,2015,3
8370,2,2013-09,83741.0,2015-09,2013,2015,2
18519,1,2014-01,2244.0,2015-09,2014,2015,1
18599,5,2015-05,1000.0,2015-09,2015,2015,0
17808,5,2015-01,2708.0,2015-09,2015,2015,0
12992,4,2014-07,2783.0,2015-09,2014,2015,1
18511,5,2015-03,529.0,2015-09,2015,2015,0
16861,1,2014-06,2000.0,2015-09,2014,2015,1
9902,4,2013-11,5646.0,2015-09,2013,2015,2
7016,4,2013-03,1211.0,2015-09,2013,2015,2
18642,1,2014-10,1037.0,2015-09,2014,2015,1
16987,4,2015-02,2704.0,2015-09,2015,2015,0
8418,6,2013-04,5712.0,2015-09,2013,2015,2
13231,6,2014-03,718.0,2015-09,2014,2015,1
13336,6,2012-12,3307.0,2015-09,2012,2015,3
3894,6,2012-06,7463.0,2015-09,2012,2015,3
16817,4,2015-01,714.0,2015-09,2015,2015,0
4147,6,2012-06,5647.0,2015-09,2012,2015,3
14787,1,2014-10,2229.0,2015-09,2014,2015,1
18566,1,2015-01,1189.0,2015-09,2015,2015,0
3786,2,2012-03,17420.0,2015-09,2012,2015,3
16854,4,2014-10,2273.0,2015-09,2014,2015,1
16852,4,2014-09,258.0,2015-09,2014,2015,1
13145,6,2014-06,2456.0,2015-09,2014,2015,1
16977,6,2015-02,10875.0,2015-09,2015,2015,0
9271,2,2013-10,2555.0,2015-09,2013,2015,2
9204,6,2012-06,2886.0,2015-09,2012,2015,3
14802,1,2014-06,677.0,2015-09,2014,2015,1
14804,1,2014-10,2545.0,2015-09,2014,2015,1
17730,4,2015-02,2469.0,2015-09,2015,2015,0
677,4,2012-02,2125.0,2015-09,2012,2015,3
17738,1,2014-01,554.0,2015-09,2014,2015,1
9312,4,2013-11,0.0,2015-09,2013,2015,2
3673,6,2012-09,1526.0,2015-09,2012,2015,3
18547,1,2015-05,10361.0,2015-09,2015,2015,0
14823,1,2014-09,2744.0,2015-09,2014,2015,1
16828,6,2015-02,5749.0,2015-09,2015,2015,0
20196,6,2015-07,88.0,2015-09,2015,2015,0
17789,5,2015-03,6280.0,2015-09,2015,2015,0
9259,4,2013-08,7803.0,2015-09,2013,2015,2
7067,4,2013-01,4551.0,2015-09,2013,2015,2
14840,6,2014-06,1966.0,2015-09,2014,2015,1
3730,6,2012-08,1703.0,2015-09,2012,2015,3
14836,4,2014-10,1524.0,2015-09,2014,2015,1
16945,1,2015-01,3553.0,2015-09,2015,2015,0
9975,4,2013-02,5661.0,2015-09,2013,2015,2
17788,5,2015-01,529.0,2015-09,2015,2015,0
16808,1,2014-04,2254.0,2015-09,2014,2015,1
13080,6,2014-07,1185.0,2015-09,2014,2015,1
14989,6,2014-08,1223.0,2015-09,2014,2015,1
14985,5,2014-07,1522.0,2015-09,2014,2015,1
19316,1,2015-05,302.0,2015-09,2015,2015,0
13086,1,2013-12,1839.0,2015-09,2013,2015,2
16815,4,2014-10,1793.0,2015-09,2014,2015,1
14950,5,2014-03,25131.0,2015-09,2014,2015,1
14914,1,2014-10,3000.0,2015-09,2014,2015,1
18528,2,2015-02,7264.0,2015-09,2015,2015,0
16803,5,2015-02,523.0,2015-09,2015,2015,0
19747,1,2015-06,2413.0,2015-09,2015,2015,0
14928,2,2014-10,51733.0,2015-09,2014,2015,1
13304,1,2013-08,5346.0,2015-09,2013,2015,2
17764,1,2014-08,752.0,2015-09,2014,2015,1
18603,6,2015-06,373.0,2015-09,2015,2015,0
17770,4,2012-12,1236.0,2015-09,2012,2015,3
14848,4,2013-09,2509.0,2015-09,2013,2015,2
9217,6,2012-08,2581.0,2015-09,2012,2015,3
10578,5,2013-11,4798.0,2015-09,2013,2015,2
10572,4,2013-09,3285.0,2015-09,2013,2015,2
19351,4,2015-03,111.0,2015-09,2015,2015,0
17773,4,2015-01,605.0,2015-09,2015,2015,0
18627,4,2013-02,1055.0,2015-09,2013,2015,2
14947,4,2014-08,4374.0,2015-09,2014,2015,1
16790,3,2014-11,4570.0,2015-09,2014,2015,1
14811,4,2014-08,7124.0,2015-09,2014,2015,1
17731,4,2015-03,6034.0,2015-09,2015,2015,0
16961,1,2015-01,5291.0,2015-09,2015,2015,0
13048,1,2014-01,2382.0,2015-09,2014,2015,1
17737,6,2015-04,1254.0,2015-09,2015,2015,0
13056,5,2014-07,2718.0,2015-09,2014,2015,1
18550,2,2015-05,306.0,2015-09,2015,2015,0
13114,5,2014-01,2662.0,2015-09,2014,2015,1
15009,1,2014-06,8102.0,2015-09,2014,2015,1
10593,4,2014-02,8779.0,2015-09,2014,2015,1
13259,1,2014-07,3168.0,2015-09,2014,2015,1
17017,1,2014-07,3320.0,2015-09,2014,2015,1
13218,6,2014-04,1409.0,2015-09,2014,2015,1
17015,1,2013-08,3026.0,2015-09,2013,2015,2
14754,1,2014-02,3487.0,2015-09,2014,2015,1
17823,6,2014-12,1629.0,2015-09,2014,2015,1
19379,4,2015-04,246.0,2015-09,2015,2015,0
